year,island,island_olelo,county,county_olelo,species_group,ecosystem_type,exchange_value,exchange_value_formatted,area_id
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,57654.5737,"$57,655",120
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,1909.664047,"$1,910",120
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,34410.158046498495,"$34,410",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,34410.15805,"$34,410",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,7487.0387701008785,"$7,487",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,3160.631582238697,"$3,161",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,4326.407187862182,"$4,326",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,60263.13511535983,"$60,263",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,60263.13512,"$60,263",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,574110.2518082964,"$574,110",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,574110.2518,"$574,110",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,676270.5837,"$676,271",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,612846.817,"$612,847",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,63423.7667,"$63,424",121
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,103130.32523895631,"$103,130",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,103130.3252,"$103,130",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,34969.04893017531,"$34,969",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,11308.82502986835,"$11,309",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,23660.223900306963,"$23,660",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,3370.0766465871548,"$3,370",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,3370.076647,"$3,370",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,107583.02914091675,"$107,583",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,107583.0291,"$107,583",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,249052.48,"$249,052",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,234373.5783,"$234,374",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,14678.90168,"$14,679",122
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,0.0,$0,123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,0.0,$0,123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,1251.311494545747,"$1,251",123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,1251.311495,"$1,251",123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,1251.311495,"$1,251",123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,1251.311495,"$1,251",123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,0.0,$0,123
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,4910.6135027143055,"$4,911",124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,4910.613503,"$4,911",124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,272.1408851346896,$272,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,104.04642213056506,$104,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,168.09446300412452,$168,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,0.0,$0,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,0.0,$0,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,31096.2007119466,"$31,096",124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,31096.20071,"$31,096",124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,36278.9551,"$36,279",124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,36174.90868,"$36,175",124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,104.0464221,$104,124
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,12503.460227031695,"$12,503",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,12503.46023,"$12,503",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,2096.117701316494,"$2,096",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,1002.2379202309176,"$1,002",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,1093.8797810855758,"$1,094",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,2922.645891610928,"$2,923",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,2922.645892,"$2,923",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,265307.91432653356,"$265,308",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,265307.9143,"$265,308",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,282830.1381,"$282,830",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,278905.2543,"$278,905",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,3924.883812,"$3,925",125
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,14084.055542703603,"$14,084",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,14084.05554,"$14,084",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1213.0310771507484,"$1,213",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,602.0853381196933,$602,126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,610.945739031055,$611,126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,7076.259210250626,"$7,076",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,7076.25921,"$7,076",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,219086.46821034257,"$219,086",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,219086.4682,"$219,086",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,241459.814,"$241,460",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,233781.4695,"$233,781",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,7678.344548,"$7,678",126
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,6121.007555784289,"$6,121",127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,6121.007556,"$6,121",127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,0.0,$0,127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,0.0,$0,127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,77675.43263740759,"$77,675",127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,77675.43264,"$77,675",127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,83796.44019,"$83,796",127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,83796.44019,"$83,796",127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,0.0,$0,127
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,3656.7349225525454,"$3,657",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,3656.734923,"$3,657",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1731.1535685389636,"$1,731",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,1022.152726088836,"$1,022",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,709.0008424501276,$709,128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,0.0,$0,128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,0.0,$0,128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,29828.120037311615,"$29,828",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,29828.12004,"$29,828",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,35216.00853,"$35,216",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,34193.8558,"$34,194",128
2016,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,1022.152726,"$1,022",128
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,7455.569327293606,"$7,456",300
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,4784.304062108514,"$4,784",300
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,2671.265265185092,"$2,671",300
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,488868.16256716894,"$488,868",300
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,488868.1626,"$488,868",300
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,300
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,3367.433889845346,"$3,367",300
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,300
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,3367.43389,"$3,367",300
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,499691.1658,"$499,691",300
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,6038.699155,"$6,039",300
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,493652.4666,"$493,652",300
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,1636.216115502678,"$1,636",301
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,715.5392863317682,$716,301
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,920.6768291709096,$921,301
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,46118.50025032785,"$46,119",301
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,46118.50025,"$46,119",301
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,301
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,301
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,301
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,301
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,47754.71637,"$47,755",301
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,920.6768292,$921,301
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,46834.03954,"$46,834",301
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,7172.5885533886685,"$7,173",302
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,302
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,7172.588553,"$7,173",302
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,727.5463448908049,$728,302
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,557.0054114590582,$557,302
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,170.54093343174668,$171,302
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,20138.374593936955,"$20,138",302
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,20138.37459,"$20,138",302
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,302
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,442.88246170301625,$443,302
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,302
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,442.8824617,$443,302
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,28481.39195,"$28,481",302
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,7786.011949,"$7,786",302
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,20695.38001,"$20,695",302
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,2273.267246401072,"$2,273",303
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,303
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,2273.267246,"$2,273",303
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,24253.197746961516,"$24,253",303
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,24253.19775,"$24,253",303
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,303
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,2250.8101200228566,"$2,251",303
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,303
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,2250.81012,"$2,251",303
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,28777.27511,"$28,777",303
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,4524.077366,"$4,524",303
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,24253.19775,"$24,253",303
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,17635.326700008784,"$17,635",304
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,304
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,17635.3267,"$17,635",304
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,2573.6437802474748,"$2,574",304
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,2573.64378,"$2,574",304
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,304
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,2204.103837423718,"$2,204",304
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,304
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,2204.103837,"$2,204",304
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,22413.07432,"$22,413",304
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,19839.43054,"$19,839",304
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,2573.64378,"$2,574",304
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,14877.702335775351,"$14,878",305
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,305
2016,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,14877.70234,"$14,878",305
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,1337.871236730672,"$1,338",305
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,522.7751190924477,$523,305
2016,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,815.0961176382244,$815,305
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,356.3009354061202,$356,305
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,356.3009354,$356,305
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,305
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,4788.984779851868,"$4,789",305
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,305
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,4788.98478,"$4,789",305
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,21360.85929,"$21,361",305
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,20481.78323,"$20,482",305
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,879.0760545,$879,305
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,306
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,306
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,306
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,1500.0734414061644,"$1,500",306
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,306
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,1500.073441,"$1,500",306
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,1500.073441,"$1,500",306
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,1500.073441,"$1,500",306
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,306
2016,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,307
2016,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,307
2016,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,307
2016,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,307
2016,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,307
2016,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,307
2016,Maui,Maui,Maui,Maui,All Species,All Ecosystems,0.0,$0,307
2016,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,0.0,$0,307
2016,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,307
2016,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,9582.85378691419,"$9,583",308
2016,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,3103.1937581630636,"$3,103",308
2016,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,6479.6600287511255,"$6,480",308
2016,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,All Ecosystems,688.6760366742615,$689,308
2016,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,688.6760367,$689,308
2016,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,308
2016,Lanai,Lānaʻi,Maui,Maui,Pelagics,All Ecosystems,21574.16644585858,"$21,574",308
2016,Lanai,Lānaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,308
2016,Lanai,Lānaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,21574.16645,"$21,574",308
2016,Lanai,Lānaʻi,Maui,Maui,All Species,All Ecosystems,31845.69627,"$31,846",308
2016,Lanai,Lānaʻi,Maui,Maui,All Species,Coastal — Open Ocean,28053.82647,"$28,054",308
2016,Lanai,Lānaʻi,Maui,Maui,All Species,Inshore — Reef,3791.869795,"$3,792",308
2016,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,All Species,All Ecosystems,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,All Species,Coastal — Open Ocean,0.0,$0,309
2016,Lanai,Lānaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,309
2016,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,12291.342366797557,"$12,291",310
2016,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,310
2016,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,12291.34237,"$12,291",310
2016,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,2203.763317357637,"$2,204",310
2016,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,1131.8708137510166,"$1,132",310
2016,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,1071.8925036066205,"$1,072",310
2016,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,1261.27944557103,"$1,261",310
2016,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,1261.279446,"$1,261",310
2016,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,310
2016,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,3843.099834920404,"$3,843",310
2016,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,310
2016,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,3843.099835,"$3,843",310
2016,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,19599.48496,"$19,599",310
2016,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,17206.33471,"$17,206",310
2016,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,2393.150259,"$2,393",310
2016,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,5442.900940932168,"$5,443",311
2016,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,5442.900941,"$5,443",311
